Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home,TeamsConcatenated
2,Tennessee Tech Golden Eagles,234,New Mexico Lobos,214,,,2023-09-13T00:00:00,False,,Mountain West,Tennessee Tech Golden Eagles vs New Mexico Lobos
2,Cal Poly Mustangs,122,San Jose State Spartans,222,,,2023-09-12T20:00:00,False,,Mountain West,Cal Poly Mustangs vs San Jose State Spartans
2,Idaho Vandals,73,Nevada Wolf Pack,216,,,2023-09-12T23:00:00,False,,Mountain West,Idaho Vandals vs Nevada Wolf Pack
2,Portland State Vikings,76,Wyoming Cowboys,219,,,2023-09-12T20:00:00,False,,Mountain West,Portland State Vikings vs Wyoming Cowboys
2,Eastern Washington Eagles,70,Fresno State Bulldogs,213,,,2023-09-13T01:00:00,False,,Mountain West,Eastern Washington Eagles vs Fresno State Bulldogs
2,Idaho State Bengals,72,Utah State Aggies,220,,,2023-09-13T00:00:00,False,,Mountain West,Idaho State Bengals vs Utah State Aggies
2,Albany Great Danes,13,Hawaii Rainbow Warriors,115,,,2023-09-13T03:59:00,False,,Mountain West,Albany Great Danes vs Hawaii Rainbow Warriors
3,UTEP Miners,139,Arizona Wildcats,247,,,2023-09-15T03:00:00,False,Conference USA,Pac-12,UTEP Miners vs Arizona Wildcats
3,Virginia Cavaliers,22,Maryland Terrapins,92,,,2023-09-13T23:00:00,False,Atlantic Coast,Big Ten - East,Virginia Cavaliers vs Maryland Terrapins
3,Washington Huskies,249,Michigan State Spartans,97,7.1,,2023-09-14T21:00:00,False,Pac-12,Big Ten - East,Washington Huskies vs Michigan State Spartans
3,Bowling Green Falcons,181,Michigan Wolverines,95,,,2023-09-14T23:30:00,False,Mid-American - East,Big Ten - East,Bowling Green Falcons vs Michigan Wolverines
3,Kansas State Wildcats,112,Missouri Tigers,280,,,2023-09-14T16:00:00,False,Big 12,SEC - East,Kansas State Wildcats vs Missouri Tigers
3,Georgia Tech Yellow Jackets,32,Ole Miss Rebels,274,,,2023-09-14T23:30:00,False,Atlantic Coast,SEC - West,Georgia Tech Yellow Jackets vs Ole Miss Rebels
3,Northwestern Wildcats,100,Duke Blue Devils,26,,,2023-09-14T19:30:00,False,Big Ten - West,Atlantic Coast,Northwestern Wildcats vs Duke Blue Devils
3,Minnesota Golden Gophers,104,North Carolina Tar Heels,21,,,2023-09-14T19:30:00,False,Big Ten - West,Atlantic Coast,Minnesota Golden Gophers vs North Carolina Tar Heels
3,Northern Illinois Huskies,186,Nebraska Cornhuskers,99,,,2023-09-14T23:00:00,False,Mid-American - West,Big Ten - West,Northern Illinois Huskies vs Nebraska Cornhuskers
3,Virginia Tech Hokies,31,Rutgers Scarlet Knights,103,,,2023-09-14T19:30:00,False,Atlantic Coast,Big Ten - East,Virginia Tech Hokies vs Rutgers Scarlet Knights
3,New Mexico State Aggies,344,New Mexico Lobos,214,,,2023-09-15T00:00:00,False,Conference USA,Mountain West,New Mexico State Aggies vs New Mexico Lobos
3,Western Kentucky Hilltoppers,144,Ohio State Buckeyes,98,,,2023-09-14T20:00:00,False,Conference USA,Big Ten - East,Western Kentucky Hilltoppers vs Ohio State Buckeyes
3,Samford Bulldogs,289,Auburn Tigers,279,,,2023-09-14T23:00:00,False,,SEC - West,Samford Bulldogs vs Auburn Tigers
3,Liberty Flames,84,Buffalo Bulls,179,,,2023-09-14T16:00:00,False,Conference USA,Mid-American - East,Liberty Flames vs Buffalo Bulls
3,Western Michigan Broncos,188,Iowa Hawkeyes,91,,,2023-09-14T19:30:00,False,Mid-American - West,Big Ten - West,Western Michigan Broncos vs Iowa Hawkeyes
3,North Texas Mean Green,141,Louisiana Tech Bulldogs,137,,,2023-09-14T23:00:00,False,American Athletic,Conference USA,North Texas Mean Green vs Louisiana Tech Bulldogs
3,Murray State Racers,240,Middle Tennessee Blue Raiders,135,,,2023-09-14T23:00:00,False,,Conference USA,Murray State Racers vs Middle Tennessee Blue Raiders
3,Vanderbilt Commodores,273,UNLV Rebels,218,,,2023-09-14T23:00:00,False,SEC - East,Mountain West,Vanderbilt Commodores vs UNLV Rebels
3,UL Monroe Warhawks,326,Texas A&M Aggies,270,,,2023-09-14T20:00:00,False,Sun Belt - West,SEC - West,UL Monroe Warhawks vs Texas A&M Aggies
3,Syracuse Orange,30,Purdue Boilermakers,94,,,2023-09-14T23:30:00,False,Atlantic Coast,Big Ten - West,Syracuse Orange vs Purdue Boilermakers
3,Army Black Knights,263,UTSA Roadrunners,147,,,2023-09-13T23:00:00,False,FBS Independents,American Athletic,Army Black Knights vs UTSA Roadrunners
3,Georgia Southern Eagles,329,Wisconsin Badgers,96,,,2023-09-14T16:00:00,False,Sun Belt - East,Big Ten - West,Georgia Southern Eagles vs Wisconsin Badgers
3,LSU Tigers,269,Mississippi State Bulldogs,278,,,2023-09-14T16:00:00,False,SEC - West,SEC - West,LSU Tigers vs Mississippi State Bulldogs
3,Penn State Nittany Lions,101,Illinois Fighting Illini,102,,,2023-09-14T16:00:00,False,Big Ten - East,Big Ten - West,Penn State Nittany Lions vs Illinois Fighting Illini
3,Florida International Panthers,140,UConn Huskies,3,,,2023-09-14T19:30:00,False,Conference USA,FBS Independents,Florida International Panthers vs UConn Huskies
3,Tennessee Volunteers,277,Florida Gators,271,4.3,,2023-09-14T23:00:00,False,SEC - East,SEC - East,Tennessee Volunteers vs Florida Gators
3,Alabama Crimson Tide,275,South Florida Bulls,11,,,2023-09-14T19:30:00,False,SEC - West,American Athletic,Alabama Crimson Tide vs South Florida Bulls
3,South Carolina Gamecocks,267,Georgia Bulldogs,272,,,2023-09-14T19:30:00,False,SEC - East,SEC - East,South Carolina Gamecocks vs Georgia Bulldogs
3,BYU Cougars,336,Arkansas Razorbacks,276,,,2023-09-14T23:30:00,False,Big 12,SEC - West,BYU Cougars vs Arkansas Razorbacks
3,Akron Zips,177,Kentucky Wildcats,268,,,2023-09-14T23:30:00,False,Mid-American - East,SEC - East,Akron Zips vs Kentucky Wildcats
3,Indiana Hoosiers,93,Louisville Cardinals,24,,,2023-09-14T16:00:00,True,Big Ten - East,Atlantic Coast,Indiana Hoosiers vs Louisville Cardinals
3,San Diego State Aztecs,212,Oregon State Beavers,252,,,2023-09-14T19:30:00,False,Mountain West,Pac-12,San Diego State Aztecs vs Oregon State Beavers
3,Sacramento State Hornets,77,Stanford Cardinal,254,,,2023-09-15T00:00:00,False,,Pac-12,Sacramento State Hornets vs Stanford Cardinal
3,Hawaii Rainbow Warriors,115,Oregon Ducks,245,,,2023-09-15T00:00:00,False,Mountain West,Pac-12,Hawaii Rainbow Warriors vs Oregon Ducks
3,Idaho Vandals,73,California Golden Bears,251,,,2023-09-14T20:00:00,False,,Pac-12,Idaho Vandals vs California Golden Bears
3,Weber State Wildcats,69,Utah Utes,248,,,2023-09-14T18:00:00,False,,Pac-12,Weber State Wildcats vs Utah Utes
3,North Carolina Central Eagles,197,UCLA Bruins,253,,,2023-09-14T21:00:00,False,,Pac-12,North Carolina Central Eagles vs UCLA Bruins
3,Northern Colorado Bears,75,Washington State Cougars,256,,,2023-09-14T21:00:00,False,,Pac-12,Northern Colorado Bears vs Washington State Cougars
3,Colorado State Rams,217,Colorado Buffaloes,250,,,2023-09-15T02:00:00,False,Mountain West,Pac-12,Colorado State Rams vs Colorado Buffaloes
3,Fresno State Bulldogs,213,Arizona State Sun Devils,255,,,2023-09-15T02:30:00,False,Mountain West,Pac-12,Fresno State Bulldogs vs Arizona State Sun Devils
3,Central Michigan Chippewas,185,Notre Dame Fighting Irish,25,,,2023-09-14T18:30:00,False,Mid-American - West,FBS Independents,Central Michigan Chippewas vs Notre Dame Fighting Irish
3,Florida State Seminoles,29,Boston College Eagles,35,,,2023-09-14T16:00:00,False,Atlantic Coast,Atlantic Coast,Florida State Seminoles vs Boston College Eagles
3,VMI Keydets,290,NC State Wolfpack,33,,,2023-09-14T18:00:00,False,,Atlantic Coast,VMI Keydets vs NC State Wolfpack
3,Florida Atlantic Owls,145,Clemson Tigers,27,,,2023-09-15T00:00:00,False,American Athletic,Atlantic Coast,Florida Atlantic Owls vs Clemson Tigers
3,Bethune-Cookman Wildcats,192,Miami Hurricanes,23,,,2023-09-12T23:30:00,False,,Atlantic Coast,Bethune-Cookman Wildcats vs Miami Hurricanes
3,Pittsburgh Panthers,28,West Virginia Mountaineers,107,0.6,,2023-09-14T23:30:00,False,Atlantic Coast,Big 12,Pittsburgh Panthers vs West Virginia Mountaineers
3,Wake Forest Demon Deacons,34,Old Dominion Monarchs,138,,,2023-09-14T16:00:00,False,Atlantic Coast,Sun Belt - East,Wake Forest Demon Deacons vs Old Dominion Monarchs
3,Iowa State Cyclones,110,Ohio Bobcats,180,,,2023-09-14T16:00:00,False,Big 12,Mid-American - East,Iowa State Cyclones vs Ohio Bobcats
3,South Alabama Jaguars,330,Oklahoma State Cowboys,113,,,2023-09-14T23:00:00,False,Sun Belt - West,Big 12,South Alabama Jaguars vs Oklahoma State Cowboys
3,Oklahoma Sooners,105,Tulsa Golden Hurricane,5,,,2023-09-14T19:30:00,False,Big 12,American Athletic,Oklahoma Sooners vs Tulsa Golden Hurricane
3,Villanova Wildcats,58,UCF Knights,8,,,2023-09-14T22:30:00,False,,Big 12,Villanova Wildcats vs UCF Knights
3,Miami (OH) RedHawks,182,Cincinnati Bearcats,4,,,2023-09-14T23:00:00,False,Mid-American - East,Big 12,Miami (OH) RedHawks vs Cincinnati Bearcats
3,Long Island University Sharks,229,Baylor Bears,108,,,2023-09-14T16:00:00,False,,Big 12,Long Island University Sharks vs Baylor Bears
3,Kansas Jayhawks,106,Nevada Wolf Pack,216,,,2023-09-15T02:30:00,False,Big 12,Mountain West,Kansas Jayhawks vs Nevada Wolf Pack
3,TCU Horned Frogs,114,Houston Cougars,6,,,2023-09-15T00:00:00,False,Big 12,Big 12,TCU Horned Frogs vs Houston Cougars
3,Wyoming Cowboys,219,Texas Longhorns,109,,,2023-09-15T00:00:00,False,Mountain West,Big 12,Wyoming Cowboys vs Texas Longhorns
3,Tarleton Texans,1024,Texas Tech Red Raiders,111,,,2023-09-14T23:00:00,False,,Big 12,Tarleton Texans vs Texas Tech Red Raiders
3,UMass Minutemen,55,Eastern Michigan Eagles,187,,,2023-09-14T18:00:00,False,FBS Independents,Mid-American - West,UMass Minutemen vs Eastern Michigan Eagles
3,East Carolina Pirates,9,Appalachian State Mountaineers,331,,,2023-09-14T19:30:00,False,American Athletic,Sun Belt - East,East Carolina Pirates vs Appalachian State Mountaineers
3,Norfolk State Spartans,191,Temple Owls,2,,,2023-09-14T18:00:00,False,,American Athletic,Norfolk State Spartans vs Temple Owls
3,Navy Midshipmen,258,Memphis Tigers,7,,,2023-09-12T23:30:00,False,American Athletic,American Athletic,Navy Midshipmen vs Memphis Tigers
3,Georgia State Panthers,328,Charlotte 49ers,142,,,2023-09-14T22:00:00,False,Sun Belt - East,American Athletic,Georgia State Panthers vs Charlotte 49ers
3,Prairie View A&M Panthers,313,SMU Mustangs,1,,,2023-09-14T23:00:00,False,,American Athletic,Prairie View A&M Panthers vs SMU Mustangs
3,Tulane Green Wave,10,Southern Miss Golden Eagles,143,,,2023-09-14T20:00:00,False,American Athletic,Sun Belt - West,Tulane Green Wave vs Southern Miss Golden Eagles
3,Louisiana Ragin Cajuns,324,UAB Blazers,134,,,2023-09-14T23:00:00,False,Sun Belt - West,American Athletic,Louisiana Ragin Cajuns vs UAB Blazers
3,Texas Southern Tigers,304,Rice Owls,146,,,2023-09-14T23:00:00,False,,American Athletic,Texas Southern Tigers vs Rice Owls
3,Stony Brook Seawolves,12,Arkansas State Red Wolves,327,,,2023-09-14T23:00:00,False,,Sun Belt - West,Stony Brook Seawolves vs Arkansas State Red Wolves
3,James Madison Dukes,126,Troy Trojans,333,,,2023-09-14T23:00:00,False,Sun Belt - East,Sun Belt - West,James Madison Dukes vs Troy Trojans
3,Duquesne Dukes,51,Coastal Carolina Chanticleers,81,,,2023-09-14T23:00:00,False,,Sun Belt - East,Duquesne Dukes vs Coastal Carolina Chanticleers
3,Jackson State Tigers,306,Texas State Bobcats,332,,,2023-09-14T23:00:00,False,,Sun Belt - West,Jackson State Tigers vs Texas State Bobcats
3,Indiana State Sycamores,207,Ball State Cardinals,184,,,2023-09-14T18:00:00,False,,Mid-American - West,Indiana State Sycamores vs Ball State Cardinals
3,Central Connecticut Blue Devils,232,Kent State Golden Flashes,178,,,2023-09-14T16:00:00,False,,Mid-American - East,Central Connecticut Blue Devils vs Kent State Golden Flashes
3,San Jose State Spartans,222,Toledo Rockets,183,,,2023-09-14T23:00:00,False,Mountain West,Mid-American - West,San Jose State Spartans vs Toledo Rockets
3,Utah State Aggies,220,Air Force Falcons,221,,,2023-09-14T00:00:00,False,Mountain West,Mountain West,Utah State Aggies vs Air Force Falcons
3,North Dakota Fighting Hawks,71,Boise State Broncos,215,,,2023-09-14T16:00:00,False,,Mountain West,North Dakota Fighting Hawks vs Boise State Broncos
4,Maryland Terrapins,92,Michigan State Spartans,97,,,2023-09-24T19:30:00,False,Big Ten - East,Big Ten - East,Maryland Terrapins vs Michigan State Spartans
4,Rutgers Scarlet Knights,103,Michigan Wolverines,95,,,2023-09-24T16:00:00,False,Big Ten - East,Big Ten - East,Rutgers Scarlet Knights vs Michigan Wolverines
4,Louisiana Tech Bulldogs,137,Nebraska Cornhuskers,99,,,,False,Conference USA,Big Ten - West,Louisiana Tech Bulldogs vs Nebraska Cornhuskers
4,Army Black Knights,263,Syracuse Orange,30,,,,False,FBS Independents,Atlantic Coast,Army Black Knights vs Syracuse Orange
4,Iowa Hawkeyes,91,Penn State Nittany Lions,101,-13.3,,2023-09-24T23:30:00,False,Big Ten - West,Big Ten - East,Iowa Hawkeyes vs Penn State Nittany Lions
4,Missouri Tigers,280,Memphis Tigers,7,,,,True,SEC - East,American Athletic,Missouri Tigers vs Memphis Tigers
4,Kentucky Wildcats,268,Vanderbilt Commodores,273,,,,False,SEC - East,SEC - East,Kentucky Wildcats vs Vanderbilt Commodores
4,Colorado State Rams,217,Middle Tennessee Blue Raiders,135,,,2023-09-24T23:00:00,False,Mountain West,Conference USA,Colorado State Rams vs Middle Tennessee Blue Raiders
4,Auburn Tigers,279,Texas A&M Aggies,270,,,,False,SEC - West,SEC - West,Auburn Tigers vs Texas A&M Aggies
4,Sam Houston Bearkats,295,Houston Cougars,6,,,2023-09-24T23:00:00,False,Conference USA,Big 12,Sam Houston Bearkats vs Houston Cougars
4,Wisconsin Badgers,96,Purdue Boilermakers,94,,,2023-09-23T23:00:00,False,Big Ten - West,Big Ten - West,Wisconsin Badgers vs Purdue Boilermakers
4,Mississippi State Bulldogs,278,South Carolina Gamecocks,267,,,,False,SEC - West,SEC - East,Mississippi State Bulldogs vs South Carolina Gamecocks
4,UTSA Roadrunners,147,Tennessee Volunteers,277,,,,False,American Athletic,SEC - East,UTSA Roadrunners vs Tennessee Volunteers
4,UNLV Rebels,218,UTEP Miners,139,,,2023-09-25T01:00:00,False,Mountain West,Conference USA,UNLV Rebels vs UTEP Miners
4,Western Kentucky Hilltoppers,144,Troy Trojans,333,,,,False,Conference USA,Sun Belt - West,Western Kentucky Hilltoppers vs Troy Trojans
4,Ole Miss Rebels,274,Alabama Crimson Tide,275,,,,False,SEC - West,SEC - West,Ole Miss Rebels vs Alabama Crimson Tide
4,Florida Atlantic Owls,145,Illinois Fighting Illini,102,,,,False,American Athletic,Big Ten - West,Florida Atlantic Owls vs Illinois Fighting Illini
4,Duke Blue Devils,26,UConn Huskies,3,,,2023-09-24T19:30:00,False,Atlantic Coast,FBS Independents,Duke Blue Devils vs UConn Huskies
4,Eastern Michigan Eagles,187,Jacksonville State Gamecocks,238,,,2023-09-24T21:00:00,False,Mid-American - West,Conference USA,Eastern Michigan Eagles vs Jacksonville State Gamecocks
4,Charlotte 49ers,142,Florida Gators,271,,,2023-09-24T23:00:00,False,American Athletic,SEC - East,Charlotte 49ers vs Florida Gators
4,UAB Blazers,134,Georgia Bulldogs,272,,,,False,American Athletic,SEC - East,UAB Blazers vs Georgia Bulldogs
4,New Mexico State Aggies,344,Hawaii Rainbow Warriors,115,,,,False,Conference USA,Mountain West,New Mexico State Aggies vs Hawaii Rainbow Warriors
4,Minnesota Golden Gophers,104,Northwestern Wildcats,100,,,,False,Big Ten - West,Big Ten - West,Minnesota Golden Gophers vs Northwestern Wildcats
4,Akron Zips,177,Indiana Hoosiers,93,,,,False,Mid-American - East,Big Ten - East,Akron Zips vs Indiana Hoosiers
4,Arkansas Razorbacks,276,LSU Tigers,269,,,,False,SEC - West,SEC - West,Arkansas Razorbacks vs LSU Tigers
4,Liberty Flames,84,Florida International Panthers,140,,,2023-09-24T22:30:00,False,Conference USA,Conference USA,Liberty Flames vs Florida International Panthers
4,Ohio State Buckeyes,98,Notre Dame Fighting Irish,25,10.2,69.8,2023-09-24T23:30:00,False,Big Ten - East,FBS Independents,Ohio State Buckeyes vs Notre Dame Fighting Irish
4,Arizona Wildcats,247,Stanford Cardinal,254,,,,False,Pac-12,Pac-12,Arizona Wildcats vs Stanford Cardinal
4,Colorado Buffaloes,250,Oregon Ducks,245,,,,False,Pac-12,Pac-12,Colorado Buffaloes vs Oregon Ducks
4,UCLA Bruins,253,Utah Utes,248,,,,False,Pac-12,Pac-12,UCLA Bruins vs Utah Utes
4,California Golden Bears,251,Washington Huskies,249,,,,False,Pac-12,Pac-12,California Golden Bears vs Washington Huskies
4,Oregon State Beavers,252,Washington State Cougars,256,,,,False,Pac-12,Pac-12,Oregon State Beavers vs Washington State Cougars
4,USC Trojans,246,Arizona State Sun Devils,255,18.4,69.8,,False,Pac-12,Pac-12,USC Trojans vs Arizona State Sun Devils
4,Georgia Tech Yellow Jackets,32,Wake Forest Demon Deacons,34,,,,False,Atlantic Coast,Atlantic Coast,Georgia Tech Yellow Jackets vs Wake Forest Demon Deacons
4,Miami Hurricanes,23,Temple Owls,2,,,,False,Atlantic Coast,American Athletic,Miami Hurricanes vs Temple Owls
4,North Carolina Tar Heels,21,Pittsburgh Panthers,28,,,,False,Atlantic Coast,Atlantic Coast,North Carolina Tar Heels vs Pittsburgh Panthers
4,Florida State Seminoles,29,Clemson Tigers,27,-3.8,,,False,Atlantic Coast,Atlantic Coast,Florida State Seminoles vs Clemson Tigers
4,NC State Wolfpack,33,Virginia Cavaliers,22,,,2023-09-23T23:30:00,False,Atlantic Coast,Atlantic Coast,NC State Wolfpack vs Virginia Cavaliers
4,Virginia Tech Hokies,31,Marshall Thundering Herd,136,,,,False,Atlantic Coast,Sun Belt - East,Virginia Tech Hokies vs Marshall Thundering Herd
4,Boston College Eagles,35,Louisville Cardinals,24,,,,False,Atlantic Coast,Atlantic Coast,Boston College Eagles vs Louisville Cardinals
4,Oklahoma Sooners,105,Cincinnati Bearcats,4,,,,False,Big 12,Big 12,Oklahoma Sooners vs Cincinnati Bearcats
4,BYU Cougars,336,Kansas Jayhawks,106,,,,False,Big 12,Big 12,BYU Cougars vs Kansas Jayhawks
4,UCF Knights,8,Kansas State Wildcats,112,,,,False,Big 12,Big 12,UCF Knights vs Kansas State Wildcats
4,Texas Longhorns,109,Baylor Bears,108,,,,False,Big 12,Big 12,Texas Longhorns vs Baylor Bears
4,SMU Mustangs,1,TCU Horned Frogs,114,,,,False,American Athletic,Big 12,SMU Mustangs vs TCU Horned Frogs
4,Texas Tech Red Raiders,111,West Virginia Mountaineers,107,,,,False,Big 12,Big 12,Texas Tech Red Raiders vs West Virginia Mountaineers
4,Oklahoma State Cowboys,113,Iowa State Cyclones,110,,,,False,Big 12,Big 12,Oklahoma State Cowboys vs Iowa State Cyclones
4,New Mexico Lobos,214,UMass Minutemen,55,,,,False,Mountain West,FBS Independents,New Mexico Lobos vs UMass Minutemen
4,Gardner-Webb Bulldogs,83,East Carolina Pirates,9,,,2023-09-24T22:00:00,False,,American Athletic,Gardner-Webb Bulldogs vs East Carolina Pirates
4,Tulsa Golden Hurricane,5,Northern Illinois Huskies,186,,,,False,American Athletic,Mid-American - West,Tulsa Golden Hurricane vs Northern Illinois Huskies
4,Nicholls Colonels,302,Tulane Green Wave,10,,,,False,,American Athletic,Nicholls Colonels vs Tulane Green Wave
4,Rice Owls,146,South Florida Bulls,11,,,,False,American Athletic,American Athletic,Rice Owls vs South Florida Bulls
4,Southern Miss Golden Eagles,143,Arkansas State Red Wolves,327,,,,False,Sun Belt - West,Sun Belt - West,Southern Miss Golden Eagles vs Arkansas State Red Wolves
4,Georgia Southern Eagles,329,Ball State Cardinals,184,,,,False,Sun Belt - East,Mid-American - West,Georgia Southern Eagles vs Ball State Cardinals
4,Appalachian State Mountaineers,331,Wyoming Cowboys,219,,,2023-09-24T23:00:00,False,Sun Belt - East,Mountain West,Appalachian State Mountaineers vs Wyoming Cowboys
4,Texas A&M Commerce Lions,392,Old Dominion Monarchs,138,,,2023-09-24T19:30:00,False,,Sun Belt - East,Texas A&M Commerce Lions vs Old Dominion Monarchs
4,Buffalo Bulls,179,Louisiana Ragin Cajuns,324,,,,False,Mid-American - East,Sun Belt - West,Buffalo Bulls vs Louisiana Ragin Cajuns
4,Georgia State Panthers,328,Coastal Carolina Chanticleers,81,,,2023-09-22T23:30:00,False,Sun Belt - East,Sun Belt - East,Georgia State Panthers vs Coastal Carolina Chanticleers
4,Nevada Wolf Pack,216,Texas State Bobcats,332,,,,False,Mountain West,Sun Belt - West,Nevada Wolf Pack vs Texas State Bobcats
4,James Madison Dukes,126,Utah State Aggies,220,,,,False,Sun Belt - East,Mountain West,James Madison Dukes vs Utah State Aggies
4,Central Michigan Chippewas,185,South Alabama Jaguars,330,,,,False,Mid-American - West,Sun Belt - West,Central Michigan Chippewas vs South Alabama Jaguars
4,Ohio Bobcats,180,Bowling Green Falcons,181,,,2023-09-24T19:30:00,False,Mid-American - East,Mid-American - East,Ohio Bobcats vs Bowling Green Falcons
4,Delaware State Hornets,201,Miami (OH) RedHawks,182,,,,False,,Mid-American - East,Delaware State Hornets vs Miami (OH) RedHawks
4,Western Michigan Broncos,188,Toledo Rockets,183,,,,False,Mid-American - West,Mid-American - West,Western Michigan Broncos vs Toledo Rockets
4,Kent State Golden Flashes,178,Fresno State Bulldogs,213,,,2023-09-25T02:30:00,False,Mid-American - East,Mountain West,Kent State Golden Flashes vs Fresno State Bulldogs
4,Boise State Broncos,215,San Diego State Aztecs,212,,,2023-09-24T02:30:00,False,Mountain West,Mountain West,Boise State Broncos vs San Diego State Aztecs
4,Air Force Falcons,221,San Jose State Spartans,222,,,2023-09-24T02:30:00,False,Mountain West,Mountain West,Air Force Falcons vs San Jose State Spartans
5,Indiana Hoosiers,93,Maryland Terrapins,92,,,,False,Big Ten - East,Big Ten - East,Indiana Hoosiers vs Maryland Terrapins
5,Louisiana Ragin Cajuns,324,Minnesota Golden Gophers,104,,,2023-09-27T16:00:00,False,Sun Belt - West,Big Ten - West,Louisiana Ragin Cajuns vs Minnesota Golden Gophers
5,LSU Tigers,269,Ole Miss Rebels,274,,,,False,SEC - West,SEC - West,LSU Tigers vs Ole Miss Rebels
5,Michigan Wolverines,95,Nebraska Cornhuskers,99,,,,False,Big Ten - East,Big Ten - West,Michigan Wolverines vs Nebraska Cornhuskers
5,Wagner Seahawks,223,Rutgers Scarlet Knights,103,,,,False,,Big Ten - East,Wagner Seahawks vs Rutgers Scarlet Knights
5,Georgia Bulldogs,272,Auburn Tigers,279,,,,False,SEC - East,SEC - West,Georgia Bulldogs vs Auburn Tigers
5,Michigan State Spartans,97,Iowa Hawkeyes,91,,,,False,Big Ten - East,Big Ten - West,Michigan State Spartans vs Iowa Hawkeyes
5,Missouri Tigers,280,Vanderbilt Commodores,273,,,,False,SEC - East,SEC - East,Missouri Tigers vs Vanderbilt Commodores
5,Illinois Fighting Illini,102,Purdue Boilermakers,94,,,,False,Big Ten - West,Big Ten - West,Illinois Fighting Illini vs Purdue Boilermakers
5,South Carolina Gamecocks,267,Tennessee Volunteers,277,,,,False,SEC - East,SEC - East,South Carolina Gamecocks vs Tennessee Volunteers
5,Louisiana Tech Bulldogs,137,UTEP Miners,139,,,2023-09-27T01:00:00,False,Conference USA,Conference USA,Louisiana Tech Bulldogs vs UTEP Miners
5,Alabama Crimson Tide,275,Mississippi State Bulldogs,278,,,,False,SEC - West,SEC - West,Alabama Crimson Tide vs Mississippi State Bulldogs
5,Utah State Aggies,220,UConn Huskies,3,,,2023-09-27T16:00:00,False,Mountain West,FBS Independents,Utah State Aggies vs UConn Huskies
5,Penn State Nittany Lions,101,Northwestern Wildcats,100,,,,False,Big Ten - East,Big Ten - West,Penn State Nittany Lions vs Northwestern Wildcats
5,Texas A&M Aggies,270,Arkansas Razorbacks,276,,,,True,SEC - West,SEC - West,Texas A&M Aggies vs Arkansas Razorbacks
5,Florida Gators,271,Kentucky Wildcats,268,,,,False,SEC - East,SEC - East,Florida Gators vs Kentucky Wildcats
5,Middle Tennessee Blue Raiders,135,Western Kentucky Hilltoppers,144,,,2023-09-25T23:30:00,False,Conference USA,Conference USA,Middle Tennessee Blue Raiders vs Western Kentucky Hilltoppers
5,Washington Huskies,249,Arizona Wildcats,247,,,,False,Pac-12,Pac-12,Washington Huskies vs Arizona Wildcats
5,Utah Utes,248,Oregon State Beavers,252,,,2023-09-27T01:00:00,False,Pac-12,Pac-12,Utah Utes vs Oregon State Beavers
5,Oregon Ducks,245,Stanford Cardinal,254,,,,False,Pac-12,Pac-12,Oregon Ducks vs Stanford Cardinal
5,Arizona State Sun Devils,255,California Golden Bears,251,,,,False,Pac-12,Pac-12,Arizona State Sun Devils vs California Golden Bears
5,USC Trojans,246,Colorado Buffaloes,250,,,,False,Pac-12,Pac-12,USC Trojans vs Colorado Buffaloes
5,Notre Dame Fighting Irish,25,Duke Blue Devils,26,,,,False,FBS Independents,Atlantic Coast,Notre Dame Fighting Irish vs Duke Blue Devils
5,Virginia Cavaliers,22,Boston College Eagles,35,,,,False,Atlantic Coast,Atlantic Coast,Virginia Cavaliers vs Boston College Eagles
5,Louisville Cardinals,24,NC State Wolfpack,33,,,2023-09-26T23:00:00,False,Atlantic Coast,Atlantic Coast,Louisville Cardinals vs NC State Wolfpack
5,Clemson Tigers,27,Syracuse Orange,30,,,,False,Atlantic Coast,Atlantic Coast,Clemson Tigers vs Syracuse Orange
5,Pittsburgh Panthers,28,Virginia Tech Hokies,31,,,,False,Atlantic Coast,Atlantic Coast,Pittsburgh Panthers vs Virginia Tech Hokies
5,Bowling Green Falcons,181,Georgia Tech Yellow Jackets,32,,,,False,Mid-American - East,Atlantic Coast,Bowling Green Falcons vs Georgia Tech Yellow Jackets
5,Iowa State Cyclones,110,Oklahoma Sooners,105,,,,False,Big 12,Big 12,Iowa State Cyclones vs Oklahoma Sooners
