Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home,TeamsConcatenated,ConferenceConcatenated
4,Florida State Seminoles,29,Clemson Tigers,27,,,,FALSE,Atlantic Coast,Atlantic Coast,Florida State Seminoles vs Clemson Tigers,Atlantic Coast vs Atlantic Coast
4,NC State Wolfpack,33,Virginia Cavaliers,22,,,2023-09-23T23:30:00,FALSE,Atlantic Coast,Atlantic Coast,NC State Wolfpack vs Virginia Cavaliers,Atlantic Coast vs Atlantic Coast
4,Virginia Tech Hokies,31,Marshall Thundering Herd,136,,,,FALSE,Atlantic Coast,Sun Belt - East,Virginia Tech Hokies vs Marshall Thundering Herd,Atlantic Coast vs Sun Belt - East
4,Boston College Eagles,35,Louisville Cardinals,24,,,,FALSE,Atlantic Coast,Atlantic Coast,Boston College Eagles vs Louisville Cardinals,Atlantic Coast vs Atlantic Coast
4,Oklahoma Sooners,105,Cincinnati Bearcats,4,,,,FALSE,Big 12,Big 12,Oklahoma Sooners vs Cincinnati Bearcats,Big 12 vs Big 12
4,BYU Cougars,336,Kansas Jayhawks,106,,,,FALSE,Big 12,Big 12,BYU Cougars vs Kansas Jayhawks,Big 12 vs Big 12
4,UCF Knights,8,Kansas State Wildcats,112,,,,FALSE,Big 12,Big 12,UCF Knights vs Kansas State Wildcats,Big 12 vs Big 12
4,Texas Longhorns,109,Baylor Bears,108,,,,FALSE,Big 12,Big 12,Texas Longhorns vs Baylor Bears,Big 12 vs Big 12
4,SMU Mustangs,1,TCU Horned Frogs,114,,,,FALSE,American Athletic,Big 12,SMU Mustangs vs TCU Horned Frogs,American Athletic vs Big 12
4,Texas Tech Red Raiders,111,West Virginia Mountaineers,107,,,,FALSE,Big 12,Big 12,Texas Tech Red Raiders vs West Virginia Mountaineers,Big 12 vs Big 12
4,Oklahoma State Cowboys,113,Iowa State Cyclones,110,,,,FALSE,Big 12,Big 12,Oklahoma State Cowboys vs Iowa State Cyclones,Big 12 vs Big 12
4,New Mexico Lobos,214,UMass Minutemen,55,,,2023-09-24T19:30:00,FALSE,Mountain West,FBS Independents,New Mexico Lobos vs UMass Minutemen,Mountain West vs FBS Independents
4,Gardner-Webb Bulldogs,83,East Carolina Pirates,9,,,2023-09-24T22:00:00,FALSE,,American Athletic,Gardner-Webb Bulldogs vs East Carolina Pirates,Unknown
4,Tulsa Golden Hurricane,5,Northern Illinois Huskies,186,,,,FALSE,American Athletic,Mid-American - West,Tulsa Golden Hurricane vs Northern Illinois Huskies,American Athletic vs Mid-American - West
4,Nicholls Colonels,302,Tulane Green Wave,10,,,,FALSE,,American Athletic,Nicholls Colonels vs Tulane Green Wave,Unknown
4,Rice Owls,146,South Florida Bulls,11,,,,FALSE,American Athletic,American Athletic,Rice Owls vs South Florida Bulls,American Athletic vs American Athletic
4,Southern Miss Golden Eagles,143,Arkansas State Red Wolves,327,,,2023-09-24T23:00:00,FALSE,Sun Belt - West,Sun Belt - West,Southern Miss Golden Eagles vs Arkansas State Red Wolves,Sun Belt - West vs Sun Belt - West
4,Georgia Southern Eagles,329,Ball State Cardinals,184,,,,FALSE,Sun Belt - East,Mid-American - West,Georgia Southern Eagles vs Ball State Cardinals,Sun Belt - East vs Mid-American - West
4,Appalachian State Mountaineers,331,Wyoming Cowboys,219,,,2023-09-24T23:00:00,FALSE,Sun Belt - East,Mountain West,Appalachian State Mountaineers vs Wyoming Cowboys,Sun Belt - East vs Mountain West
4,Texas A&M Commerce Lions,392,Old Dominion Monarchs,138,,,2023-09-24T19:30:00,FALSE,,Sun Belt - East,Texas A&M Commerce Lions vs Old Dominion Monarchs,Unknown
4,Buffalo Bulls,179,Louisiana Ragin Cajuns,324,,,,FALSE,Mid-American - East,Sun Belt - West,Buffalo Bulls vs Louisiana Ragin Cajuns,Mid-American - East vs Sun Belt - West
4,Georgia State Panthers,328,Coastal Carolina Chanticleers,81,,,2023-09-22T23:30:00,FALSE,Sun Belt - East,Sun Belt - East,Georgia State Panthers vs Coastal Carolina Chanticleers,Sun Belt - East vs Sun Belt - East
4,Nevada Wolf Pack,216,Texas State Bobcats,332,,,2023-09-24T23:00:00,FALSE,Mountain West,Sun Belt - West,Nevada Wolf Pack vs Texas State Bobcats,Mountain West vs Sun Belt - West
4,James Madison Dukes,126,Utah State Aggies,220,,,2023-09-25T00:00:00,FALSE,Sun Belt - East,Mountain West,James Madison Dukes vs Utah State Aggies,Sun Belt - East vs Mountain West
4,Central Michigan Chippewas,185,South Alabama Jaguars,330,,,2023-09-24T21:00:00,FALSE,Mid-American - West,Sun Belt - West,Central Michigan Chippewas vs South Alabama Jaguars,Mid-American - West vs Sun Belt - West
4,Ohio Bobcats,180,Bowling Green Falcons,181,,,2023-09-24T19:30:00,FALSE,Mid-American - East,Mid-American - East,Ohio Bobcats vs Bowling Green Falcons,Mid-American - East vs Mid-American - East
4,Delaware State Hornets,201,Miami (OH) RedHawks,182,,,2023-09-24T19:30:00,FALSE,,Mid-American - East,Delaware State Hornets vs Miami (OH) RedHawks,Unknown
4,Western Michigan Broncos,188,Toledo Rockets,183,,,,FALSE,Mid-American - West,Mid-American - West,Western Michigan Broncos vs Toledo Rockets,Mid-American - West vs Mid-American - West
4,Kent State Golden Flashes,178,Fresno State Bulldogs,213,,,2023-09-25T02:30:00,FALSE,Mid-American - East,Mountain West,Kent State Golden Flashes vs Fresno State Bulldogs,Mid-American - East vs Mountain West
4,Boise State Broncos,215,San Diego State Aztecs,212,,,2023-09-24T02:30:00,FALSE,Mountain West,Mountain West,Boise State Broncos vs San Diego State Aztecs,Mountain West vs Mountain West
4,Air Force Falcons,221,San Jose State Spartans,222,,,2023-09-24T02:30:00,FALSE,Mountain West,Mountain West,Air Force Falcons vs San Jose State Spartans,Mountain West vs Mountain West
5,Indiana Hoosiers,93,Maryland Terrapins,92,,,,FALSE,Big Ten - East,Big Ten - East,Indiana Hoosiers vs Maryland Terrapins,Big Ten - East vs Big Ten - East
5,Louisiana Ragin Cajuns,324,Minnesota Golden Gophers,104,,,2023-09-27T16:00:00,FALSE,Sun Belt - West,Big Ten - West,Louisiana Ragin Cajuns vs Minnesota Golden Gophers,Sun Belt - West vs Big Ten - West
5,LSU Tigers,269,Ole Miss Rebels,274,,,,FALSE,SEC - West,SEC - West,LSU Tigers vs Ole Miss Rebels,SEC - West vs SEC - West
5,Michigan Wolverines,95,Nebraska Cornhuskers,99,,,,FALSE,Big Ten - East,Big Ten - West,Michigan Wolverines vs Nebraska Cornhuskers,Big Ten - East vs Big Ten - West
5,Wagner Seahawks,223,Rutgers Scarlet Knights,103,,,,FALSE,,Big Ten - East,Wagner Seahawks vs Rutgers Scarlet Knights,Unknown
5,Georgia Bulldogs,272,Auburn Tigers,279,,,,FALSE,SEC - East,SEC - West,Georgia Bulldogs vs Auburn Tigers,SEC - East vs SEC - West
5,Michigan State Spartans,97,Iowa Hawkeyes,91,,,,FALSE,Big Ten - East,Big Ten - West,Michigan State Spartans vs Iowa Hawkeyes,Big Ten - East vs Big Ten - West
5,Missouri Tigers,280,Vanderbilt Commodores,273,,,,FALSE,SEC - East,SEC - East,Missouri Tigers vs Vanderbilt Commodores,SEC - East vs SEC - East
5,Illinois Fighting Illini,102,Purdue Boilermakers,94,,,,FALSE,Big Ten - West,Big Ten - West,Illinois Fighting Illini vs Purdue Boilermakers,Big Ten - West vs Big Ten - West
5,South Carolina Gamecocks,267,Tennessee Volunteers,277,,,,FALSE,SEC - East,SEC - East,South Carolina Gamecocks vs Tennessee Volunteers,SEC - East vs SEC - East
5,Louisiana Tech Bulldogs,137,UTEP Miners,139,,,2023-09-27T01:00:00,FALSE,Conference USA,Conference USA,Louisiana Tech Bulldogs vs UTEP Miners,Conference USA vs Conference USA
5,Alabama Crimson Tide,275,Mississippi State Bulldogs,278,,,,FALSE,SEC - West,SEC - West,Alabama Crimson Tide vs Mississippi State Bulldogs,SEC - West vs SEC - West
5,Utah State Aggies,220,UConn Huskies,3,,,2023-09-27T16:00:00,FALSE,Mountain West,FBS Independents,Utah State Aggies vs UConn Huskies,Mountain West vs FBS Independents
5,Penn State Nittany Lions,101,Northwestern Wildcats,100,,,,FALSE,Big Ten - East,Big Ten - West,Penn State Nittany Lions vs Northwestern Wildcats,Big Ten - East vs Big Ten - West
5,Texas A&M Aggies,270,Arkansas Razorbacks,276,,,,TRUE,SEC - West,SEC - West,Texas A&M Aggies vs Arkansas Razorbacks,SEC - West vs SEC - West
5,Florida Gators,271,Kentucky Wildcats,268,,,,FALSE,SEC - East,SEC - East,Florida Gators vs Kentucky Wildcats,SEC - East vs SEC - East
5,Middle Tennessee Blue Raiders,135,Western Kentucky Hilltoppers,144,,,2023-09-25T23:30:00,FALSE,Conference USA,Conference USA,Middle Tennessee Blue Raiders vs Western Kentucky Hilltoppers,Conference USA vs Conference USA
5,Washington Huskies,249,Arizona Wildcats,247,,,,FALSE,Pac-12,Pac-12,Washington Huskies vs Arizona Wildcats,Pac-12 vs Pac-12
5,Utah Utes,248,Oregon State Beavers,252,,,2023-09-27T01:00:00,FALSE,Pac-12,Pac-12,Utah Utes vs Oregon State Beavers,Pac-12 vs Pac-12
5,Oregon Ducks,245,Stanford Cardinal,254,,,,FALSE,Pac-12,Pac-12,Oregon Ducks vs Stanford Cardinal,Pac-12 vs Pac-12
5,Arizona State Sun Devils,255,California Golden Bears,251,,,,FALSE,Pac-12,Pac-12,Arizona State Sun Devils vs California Golden Bears,Pac-12 vs Pac-12
5,USC Trojans,246,Colorado Buffaloes,250,,,,FALSE,Pac-12,Pac-12,USC Trojans vs Colorado Buffaloes,Pac-12 vs Pac-12
5,Notre Dame Fighting Irish,25,Duke Blue Devils,26,,,,FALSE,FBS Independents,Atlantic Coast,Notre Dame Fighting Irish vs Duke Blue Devils,FBS Independents vs Atlantic Coast
5,Virginia Cavaliers,22,Boston College Eagles,35,,,,FALSE,Atlantic Coast,Atlantic Coast,Virginia Cavaliers vs Boston College Eagles,Atlantic Coast vs Atlantic Coast
5,Louisville Cardinals,24,NC State Wolfpack,33,,,2023-09-26T23:00:00,FALSE,Atlantic Coast,Atlantic Coast,Louisville Cardinals vs NC State Wolfpack,Atlantic Coast vs Atlantic Coast
5,Clemson Tigers,27,Syracuse Orange,30,,,,FALSE,Atlantic Coast,Atlantic Coast,Clemson Tigers vs Syracuse Orange,Atlantic Coast vs Atlantic Coast
5,Pittsburgh Panthers,28,Virginia Tech Hokies,31,,,,FALSE,Atlantic Coast,Atlantic Coast,Pittsburgh Panthers vs Virginia Tech Hokies,Atlantic Coast vs Atlantic Coast
5,Bowling Green Falcons,181,Georgia Tech Yellow Jackets,32,,,,FALSE,Mid-American - East,Atlantic Coast,Bowling Green Falcons vs Georgia Tech Yellow Jackets,Mid-American - East vs Atlantic Coast
5,Iowa State Cyclones,110,Oklahoma Sooners,105,,,,FALSE,Big 12,Big 12,Iowa State Cyclones vs Oklahoma Sooners,Big 12 vs Big 12
5,Baylor Bears,108,UCF Knights,8,,,,FALSE,Big 12,Big 12,Baylor Bears vs UCF Knights,Big 12 vs Big 12
5,Kansas Jayhawks,106,Texas Longhorns,109,,,,FALSE,Big 12,Big 12,Kansas Jayhawks vs Texas Longhorns,Big 12 vs Big 12
5,Cincinnati Bearcats,4,BYU Cougars,336,,,2023-09-27T02:15:00,FALSE,Big 12,Big 12,Cincinnati Bearcats vs BYU Cougars,Big 12 vs Big 12
5,West Virginia Mountaineers,107,TCU Horned Frogs,114,,,,FALSE,Big 12,Big 12,West Virginia Mountaineers vs TCU Horned Frogs,Big 12 vs Big 12
5,Houston Cougars,6,Texas Tech Red Raiders,111,,,,FALSE,Big 12,Big 12,Houston Cougars vs Texas Tech Red Raiders,Big 12 vs Big 12
5,Arkansas State Red Wolves,327,UMass Minutemen,55,,,2023-09-27T19:30:00,FALSE,Sun Belt - West,FBS Independents,Arkansas State Red Wolves vs UMass Minutemen,Sun Belt - West vs FBS Independents
5,Temple Owls,2,Tulsa Golden Hurricane,5,,,2023-09-25T23:30:00,FALSE,American Athletic,American Athletic,Temple Owls vs Tulsa Golden Hurricane,American Athletic vs American Athletic
5,Boise State Broncos,215,Memphis Tigers,7,,,,FALSE,Mountain West,American Athletic,Boise State Broncos vs Memphis Tigers,Mountain West vs American Athletic
5,East Carolina Pirates,9,Rice Owls,146,,,,FALSE,American Athletic,American Athletic,East Carolina Pirates vs Rice Owls,American Athletic vs American Athletic
5,South Florida Bulls,11,Navy Midshipmen,258,,,2023-09-27T19:30:00,FALSE,American Athletic,American Athletic,South Florida Bulls vs Navy Midshipmen,American Athletic vs American Athletic
5,Abilene Christian Wildcats,296,North Texas Mean Green,141,,,,FALSE,,American Athletic,Abilene Christian Wildcats vs North Texas Mean Green,Unknown
5,Charlotte 49ers,142,SMU Mustangs,1,,,,FALSE,American Athletic,American Athletic,Charlotte 49ers vs SMU Mustangs,American Athletic vs American Athletic
5,UAB Blazers,134,Tulane Green Wave,10,,,,FALSE,American Athletic,American Athletic,UAB Blazers vs Tulane Green Wave,American Athletic vs American Athletic
5,Troy Trojans,333,Georgia State Panthers,328,,,,FALSE,Sun Belt - West,Sun Belt - East,Troy Trojans vs Georgia State Panthers,Sun Belt - West vs Sun Belt - East
5,Appalachian State Mountaineers,331,UL Monroe Warhawks,326,,,,FALSE,Sun Belt - East,Sun Belt - West,Appalachian State Mountaineers vs UL Monroe Warhawks,Sun Belt - East vs Sun Belt - West
5,South Alabama Jaguars,330,James Madison Dukes,126,,,,FALSE,Sun Belt - West,Sun Belt - East,South Alabama Jaguars vs James Madison Dukes,Sun Belt - West vs Sun Belt - East
5,Texas State Bobcats,332,Southern Miss Golden Eagles,143,,,,FALSE,Sun Belt - West,Sun Belt - West,Texas State Bobcats vs Southern Miss Golden Eagles,Sun Belt - West vs Sun Belt - West
5,Old Dominion Monarchs,138,Marshall Thundering Herd,136,,,,FALSE,Sun Belt - East,Sun Belt - East,Old Dominion Monarchs vs Marshall Thundering Herd,Sun Belt - East vs Sun Belt - East
5,Coastal Carolina Chanticleers,81,Georgia Southern Eagles,329,,,2023-09-27T22:00:00,FALSE,Sun Belt - East,Sun Belt - East,Coastal Carolina Chanticleers vs Georgia Southern Eagles,Sun Belt - East vs Sun Belt - East
5,Buffalo Bulls,179,Akron Zips,177,,,,FALSE,Mid-American - East,Mid-American - East,Buffalo Bulls vs Akron Zips,Mid-American - East vs Mid-American - East
5,Eastern Michigan Eagles,187,Central Michigan Chippewas,185,,,,FALSE,Mid-American - West,Mid-American - West,Eastern Michigan Eagles vs Central Michigan Chippewas,Mid-American - West vs Mid-American - West
5,Miami (OH) RedHawks,182,Kent State Golden Flashes,178,,,,FALSE,Mid-American - East,Mid-American - East,Miami (OH) RedHawks vs Kent State Golden Flashes,Mid-American - East vs Mid-American - East
5,Northern Illinois Huskies,186,Toledo Rockets,183,,,2023-09-27T19:30:00,FALSE,Mid-American - West,Mid-American - West,Northern Illinois Huskies vs Toledo Rockets,Mid-American - West vs Mid-American - West
5,Ball State Cardinals,184,Western Michigan Broncos,188,,,,FALSE,Mid-American - West,Mid-American - West,Ball State Cardinals vs Western Michigan Broncos,Mid-American - West vs Mid-American - West
5,San Diego State Aztecs,212,Air Force Falcons,221,,,2023-09-28T00:00:00,FALSE,Mountain West,Mountain West,San Diego State Aztecs vs Air Force Falcons,Mountain West vs Mountain West
5,Hawaii Rainbow Warriors,115,UNLV Rebels,218,,,2023-09-27T20:00:00,FALSE,Mountain West,Mountain West,Hawaii Rainbow Warriors vs UNLV Rebels,Mountain West vs Mountain West
5,New Mexico Lobos,214,Wyoming Cowboys,219,,,2023-09-27T20:00:00,FALSE,Mountain West,Mountain West,New Mexico Lobos vs Wyoming Cowboys,Mountain West vs Mountain West
5,Nevada Wolf Pack,216,Fresno State Bulldogs,213,,,,FALSE,Mountain West,Mountain West,Nevada Wolf Pack vs Fresno State Bulldogs,Mountain West vs Mountain West
5,Utah Tech Trailblazers,750,Colorado State Rams,217,,,2023-09-27T23:00:00,FALSE,,Mountain West,Utah Tech Trailblazers vs Colorado State Rams,Unknown
5,Jacksonville State Gamecocks,238,Sam Houston Bearkats,295,,,2023-09-26T00:00:00,FALSE,Conference USA,Conference USA,Jacksonville State Gamecocks vs Sam Houston Bearkats,Conference USA vs Conference USA
6,Michigan Wolverines,95,Minnesota Golden Gophers,104,,,,FALSE,Big Ten - East,Big Ten - West,Michigan Wolverines vs Minnesota Golden Gophers,Big Ten - East vs Big Ten - West
6,LSU Tigers,269,Missouri Tigers,280,,,,FALSE,SEC - West,SEC - East,LSU Tigers vs Missouri Tigers,SEC - West vs SEC - East
6,Arkansas Razorbacks,276,Ole Miss Rebels,274,,,,FALSE,SEC - West,SEC - West,Arkansas Razorbacks vs Ole Miss Rebels,SEC - West vs SEC - West
6,Florida International Panthers,140,New Mexico State Aggies,344,,,2023-10-07T01:00:00,FALSE,Conference USA,Conference USA,Florida International Panthers vs New Mexico State Aggies,Conference USA vs Conference USA
6,Maryland Terrapins,92,Ohio State Buckeyes,98,,,,FALSE,Big Ten - East,Big Ten - East,Maryland Terrapins vs Ohio State Buckeyes,Big Ten - East vs Big Ten - East
6,Purdue Boilermakers,94,Iowa Hawkeyes,91,,,,FALSE,Big Ten - West,Big Ten - West,Purdue Boilermakers vs Iowa Hawkeyes,Big Ten - West vs Big Ten - West
6,Sam Houston Bearkats,295,Liberty Flames,84,,,2023-10-07T23:00:00,FALSE,Conference USA,Conference USA,Sam Houston Bearkats vs Liberty Flames,Conference USA vs Conference USA
6,Western Kentucky Hilltoppers,144,Louisiana Tech Bulldogs,137,,,2023-10-08T00:00:00,FALSE,Conference USA,Conference USA,Western Kentucky Hilltoppers vs Louisiana Tech Bulldogs,Conference USA vs Conference USA
6,Jacksonville State Gamecocks,238,Middle Tennessee Blue Raiders,135,,,2023-10-07T00:00:00,FALSE,Conference USA,Conference USA,Jacksonville State Gamecocks vs Middle Tennessee Blue Raiders,Conference USA vs Conference USA
6,UConn Huskies,3,Rice Owls,146,,,,FALSE,FBS Independents,American Athletic,UConn Huskies vs Rice Owls,FBS Independents vs American Athletic
6,Alabama Crimson Tide,275,Texas A&M Aggies,270,,,,FALSE,SEC - West,SEC - West,Alabama Crimson Tide vs Texas A&M Aggies,SEC - West vs SEC - West
6,Rutgers Scarlet Knights,103,Wisconsin Badgers,96,,,,FALSE,Big Ten - East,Big Ten - West,Rutgers Scarlet Knights vs Wisconsin Badgers,Big Ten - East vs Big Ten - West
6,Western Michigan Broncos,188,Mississippi State Bulldogs,278,,,,FALSE,Mid-American - West,SEC - West,Western Michigan Broncos vs Mississippi State Bulldogs,Mid-American - West vs SEC - West
6,Boston College Eagles,35,Army Black Knights,263,,,2023-10-09T16:00:00,FALSE,Atlantic Coast,FBS Independents,Boston College Eagles vs Army Black Knights,Atlantic Coast vs FBS Independents
6,Nebraska Cornhuskers,99,Illinois Fighting Illini,102,,,2023-10-09T00:00:00,FALSE,Big Ten - West,Big Ten - West,Nebraska Cornhuskers vs Illinois Fighting Illini,Big Ten - West vs Big Ten - West
6,Vanderbilt Commodores,273,Florida Gators,271,,,,FALSE,SEC - East,SEC - East,Vanderbilt Commodores vs Florida Gators,SEC - East vs SEC - East
6,Kentucky Wildcats,268,Georgia Bulldogs,272,,,,FALSE,SEC - East,SEC - East,Kentucky Wildcats vs Georgia Bulldogs,SEC - East vs SEC - East
6,Howard Bison,195,Northwestern Wildcats,100,,,2023-10-09T19:00:00,FALSE,,Big Ten - West,Howard Bison vs Northwestern Wildcats,Unknown
6,Oregon State Beavers,252,California Golden Bears,251,,,,FALSE,Pac-12,Pac-12,Oregon State Beavers vs California Golden Bears,Pac-12 vs Pac-12
6,Washington State Cougars,256,UCLA Bruins,253,,,,FALSE,Pac-12,Pac-12,Washington State Cougars vs UCLA Bruins,Pac-12 vs Pac-12
6,Arizona Wildcats,247,USC Trojans,246,,,,FALSE,Pac-12,Pac-12,Arizona Wildcats vs USC Trojans,Pac-12 vs Pac-12
6,Colorado Buffaloes,250,Arizona State Sun Devils,255,,,,FALSE,Pac-12,Pac-12,Colorado Buffaloes vs Arizona State Sun Devils,Pac-12 vs Pac-12
6,Notre Dame Fighting Irish,25,Louisville Cardinals,24,,,,FALSE,FBS Independents,Atlantic Coast,Notre Dame Fighting Irish vs Louisville Cardinals,FBS Independents vs Atlantic Coast
6,Marshall Thundering Herd,136,NC State Wolfpack,33,,,,FALSE,Sun Belt - East,Atlantic Coast,Marshall Thundering Herd vs NC State Wolfpack,Sun Belt - East vs Atlantic Coast
6,Syracuse Orange,30,North Carolina Tar Heels,21,,,,FALSE,Atlantic Coast,Atlantic Coast,Syracuse Orange vs North Carolina Tar Heels,Atlantic Coast vs Atlantic Coast
6,Wake Forest Demon Deacons,34,Clemson Tigers,27,,,,FALSE,Atlantic Coast,Atlantic Coast,Wake Forest Demon Deacons vs Clemson Tigers,Atlantic Coast vs Atlantic Coast
6,Georgia Tech Yellow Jackets,32,Miami Hurricanes,23,,,,FALSE,Atlantic Coast,Atlantic Coast,Georgia Tech Yellow Jackets vs Miami Hurricanes,Atlantic Coast vs Atlantic Coast
6,William & Mary Tribe,125,Virginia Cavaliers,22,,,,FALSE,,Atlantic Coast,William & Mary Tribe vs Virginia Cavaliers,Unknown
6,Virginia Tech Hokies,31,Florida State Seminoles,29,,,,FALSE,Atlantic Coast,Atlantic Coast,Virginia Tech Hokies vs Florida State Seminoles,Atlantic Coast vs Atlantic Coast
6,Kansas State Wildcats,112,Oklahoma State Cowboys,113,,,2023-10-08T23:30:00,FALSE,Big 12,Big 12,Kansas State Wildcats vs Oklahoma State Cowboys,Big 12 vs Big 12
6,Texas Longhorns,109,Oklahoma Sooners,105,,,,TRUE,Big 12,Big 12,Texas Longhorns vs Oklahoma Sooners,Big 12 vs Big 12
6,UCF Knights,8,Kansas Jayhawks,106,,,,FALSE,Big 12,Big 12,UCF Knights vs Kansas Jayhawks,Big 12 vs Big 12
6,Texas Tech Red Raiders,111,Baylor Bears,108,,,,FALSE,Big 12,Big 12,Texas Tech Red Raiders vs Baylor Bears,Big 12 vs Big 12
6,TCU Horned Frogs,114,Iowa State Cyclones,110,,,,FALSE,Big 12,Big 12,TCU Horned Frogs vs Iowa State Cyclones,Big 12 vs Big 12
6,Toledo Rockets,183,UMass Minutemen,55,,,2023-10-09T17:00:00,FALSE,Mid-American - West,FBS Independents,Toledo Rockets vs UMass Minutemen,Mid-American - West vs FBS Independents
6,UTSA Roadrunners,147,Temple Owls,2,,,,FALSE,American Athletic,American Athletic,UTSA Roadrunners vs Temple Owls,American Athletic vs American Athletic
6,Tulsa Golden Hurricane,5,Florida Atlantic Owls,145,,,,FALSE,American Athletic,American Athletic,Tulsa Golden Hurricane vs Florida Atlantic Owls,American Athletic vs American Athletic
6,North Texas Mean Green,141,Navy Midshipmen,258,,,2023-10-09T19:30:00,FALSE,American Athletic,American Athletic,North Texas Mean Green vs Navy Midshipmen,American Athletic vs American Athletic
6,South Florida Bulls,11,UAB Blazers,134,,,,FALSE,American Athletic,American Athletic,South Florida Bulls vs UAB Blazers,American Athletic vs American Athletic
6,South Alabama Jaguars,330,UL Monroe Warhawks,326,,,,FALSE,Sun Belt - West,Sun Belt - West,South Alabama Jaguars vs UL Monroe Warhawks,Sun Belt - West vs Sun Belt - West
6,Old Dominion Monarchs,138,Southern Miss Golden Eagles,143,,,,FALSE,Sun Belt - East,Sun Belt - West,Old Dominion Monarchs vs Southern Miss Golden Eagles,Sun Belt - East vs Sun Belt - West
6,Arkansas State Red Wolves,327,Troy Trojans,333,,,2023-10-09T20:00:00,FALSE,Sun Belt - West,Sun Belt - West,Arkansas State Red Wolves vs Troy Trojans,Sun Belt - West vs Sun Belt - West
6,Texas State Bobcats,332,Louisiana Ragin Cajuns,324,,,,FALSE,Sun Belt - West,Sun Belt - West,Texas State Bobcats vs Louisiana Ragin Cajuns,Sun Belt - West vs Sun Belt - West
6,Bowling Green Falcons,181,Miami (OH) RedHawks,182,,,2023-10-09T19:30:00,FALSE,Mid-American - East,Mid-American - East,Bowling Green Falcons vs Miami (OH) RedHawks,Mid-American - East vs Mid-American - East
6,Kent State Golden Flashes,178,Ohio Bobcats,180,,,2023-10-09T19:30:00,FALSE,Mid-American - East,Mid-American - East,Kent State Golden Flashes vs Ohio Bobcats,Mid-American - East vs Mid-American - East
6,Northern Illinois Huskies,186,Akron Zips,177,,,2023-10-09T19:30:00,FALSE,Mid-American - West,Mid-American - East,Northern Illinois Huskies vs Akron Zips,Mid-American - West vs Mid-American - East
6,Central Michigan Chippewas,185,Buffalo Bulls,179,,,,FALSE,Mid-American - West,Mid-American - East,Central Michigan Chippewas vs Buffalo Bulls,Mid-American - West vs Mid-American - East
6,Ball State Cardinals,184,Eastern Michigan Eagles,187,,,2023-10-09T19:30:00,FALSE,Mid-American - West,Mid-American - West,Ball State Cardinals vs Eastern Michigan Eagles,Mid-American - West vs Mid-American - West
6,Fresno State Bulldogs,213,Wyoming Cowboys,219,,,,FALSE,Mountain West,Mountain West,Fresno State Bulldogs vs Wyoming Cowboys,Mountain West vs Mountain West
6,Colorado State Rams,217,Utah State Aggies,220,,,2023-10-10T00:00:00,FALSE,Mountain West,Mountain West,Colorado State Rams vs Utah State Aggies,Mountain West vs Mountain West
6,San Jose State Spartans,222,Boise State Broncos,215,,,2023-10-10T00:00:00,FALSE,Mountain West,Mountain West,San Jose State Spartans vs Boise State Broncos,Mountain West vs Mountain West
7,Illinois Fighting Illini,102,Maryland Terrapins,92,,,,FALSE,Big Ten - West,Big Ten - East,Illinois Fighting Illini vs Maryland Terrapins,Big Ten - West vs Big Ten - East
7,Indiana Hoosiers,93,Michigan Wolverines,95,,,,FALSE,Big Ten - East,Big Ten - East,Indiana Hoosiers vs Michigan Wolverines,Big Ten - East vs Big Ten - East
7,Michigan State Spartans,97,Rutgers Scarlet Knights,103,,,2023-10-11T16:00:00,FALSE,Big Ten - East,Big Ten - East,Michigan State Spartans vs Rutgers Scarlet Knights,Big Ten - East vs Big Ten - East
7,Sam Houston Bearkats,295,New Mexico State Aggies,344,,,2023-10-09T01:00:00,FALSE,Conference USA,Conference USA,Sam Houston Bearkats vs New Mexico State Aggies,Conference USA vs Conference USA
7,UMass Minutemen,55,Penn State Nittany Lions,101,,,2023-10-11T19:30:00,FALSE,FBS Independents,Big Ten - East,UMass Minutemen vs Penn State Nittany Lions,FBS Independents vs Big Ten - East
7,UTEP Miners,139,Florida International Panthers,140,,,2023-10-08T23:30:00,FALSE,Conference USA,Conference USA,UTEP Miners vs Florida International Panthers,Conference USA vs Conference USA
7,Georgia Bulldogs,272,Vanderbilt Commodores,273,,,,FALSE,SEC - East,SEC - East,Georgia Bulldogs vs Vanderbilt Commodores,SEC - East vs SEC - East
7,Louisiana Tech Bulldogs,137,Middle Tennessee Blue Raiders,135,,,2023-10-07T23:00:00,FALSE,Conference USA,Conference USA,Louisiana Tech Bulldogs vs Middle Tennessee Blue Raiders,Conference USA vs Conference USA
7,Ohio State Buckeyes,98,Purdue Boilermakers,94,,,,FALSE,Big Ten - East,Big Ten - West,Ohio State Buckeyes vs Purdue Boilermakers,Big Ten - East vs Big Ten - West
7,Florida Gators,271,South Carolina Gamecocks,267,,,,FALSE,SEC - East,SEC - East,Florida Gators vs South Carolina Gamecocks,SEC - East vs SEC - East
7,Texas A&M Aggies,270,Tennessee Volunteers,277,,,,FALSE,SEC - West,SEC - East,Texas A&M Aggies vs Tennessee Volunteers,SEC - West vs SEC - East
7,Iowa Hawkeyes,91,Wisconsin Badgers,96,,,,FALSE,Big Ten - West,Big Ten - West,Iowa Hawkeyes vs Wisconsin Badgers,Big Ten - West vs Big Ten - West
